evaluations raw_y current_y raw_y_best current_y_best
1 285735.7762550052721053 285884.9262550052953884 285735.7762550052721053 285884.9262550052953884
2 721075.3629211692605168 721224.5129211692837998 285735.7762550052721053 285884.9262550052953884
3 171310.4262329630437307 171459.5762329630379099 171310.4262329630437307 171459.5762329630379099
4 229058.1920673307322431 229207.3420673307264224 171310.4262329630437307 171459.5762329630379099
5 152504.9895137492858339 152654.1395137492800131 152504.9895137492858339 152654.1395137492800131
6 209639.9541615275957156 209789.1041615275898948 152504.9895137492858339 152654.1395137492800131
7 453035.9901715432642959 453185.1401715432875790 152504.9895137492858339 152654.1395137492800131
8 158241.1550952598045114 158390.3050952597986907 152504.9895137492858339 152654.1395137492800131
9 169689.8572798573877662 169839.0072798573819455 152504.9895137492858339 152654.1395137492800131
10 134730.7285179836035240 134879.8785179835977033 134730.7285179836035240 134879.8785179835977033
11 176430.0304241748235654 176579.1804241748177446 134730.7285179836035240 134879.8785179835977033
12 252466.2907465604948811 252615.4407465604890604 134730.7285179836035240 134879.8785179835977033
13 40797.7697409861430060 40946.9197409861444612 40797.7697409861430060 40946.9197409861444612
14 42680.2161707387567731 42829.3661707387582283 40797.7697409861430060 40946.9197409861444612
15 325076.3382935067638755 325225.4882935067871585 40797.7697409861430060 40946.9197409861444612
16 324159.0643048512283713 324308.2143048512516543 40797.7697409861430060 40946.9197409861444612
17 123160.4336645001458237 123309.5836645001400029 40797.7697409861430060 40946.9197409861444612
18 13328.8127957738397527 13477.9627957738393889 13328.8127957738397527 13477.9627957738393889
19 131097.2545673827989958 131246.4045673827931751 13328.8127957738397527 13477.9627957738393889
20 164696.5999532486603130 164845.7499532486544922 13328.8127957738397527 13477.9627957738393889
21 76741.6578299090178916 76890.8078299090120709 13328.8127957738397527 13477.9627957738393889
22 172486.8579558280762285 172636.0079558280704077 13328.8127957738397527 13477.9627957738393889
23 119070.5268531160836574 119219.6768531160778366 13328.8127957738397527 13477.9627957738393889
24 122086.9779298501234734 122236.1279298501176527 13328.8127957738397527 13477.9627957738393889
25 176135.9044913031393662 176285.0544913031335454 13328.8127957738397527 13477.9627957738393889
26 146902.2910582112672273 147051.4410582112614065 13328.8127957738397527 13477.9627957738393889
27 166874.4378309643361717 167023.5878309643303510 13328.8127957738397527 13477.9627957738393889
28 16138.8747664481670654 16288.0247664481667016 13328.8127957738397527 13477.9627957738393889
29 2823.7508605017083028 2972.9008605017083937 2823.7508605017083028 2972.9008605017083937
30 10479.9962398883999413 10629.1462398883995775 2823.7508605017083028 2972.9008605017083937
31 15748.6868987197231036 15897.8368987197227398 2823.7508605017083028 2972.9008605017083937
32 5962.5315512373472302 6111.6815512373468664 2823.7508605017083028 2972.9008605017083937
33 2007.9444011221187338 2157.0944011221185974 2007.9444011221187338 2157.0944011221185974
34 16193.8689691191830207 16343.0189691191826569 2007.9444011221187338 2157.0944011221185974
35 1684.4489986494745608 1833.5989986494746518 1684.4489986494745608 1833.5989986494746518
36 28052.6256499384799099 28201.7756499384813651 1684.4489986494745608 1833.5989986494746518
37 2255.0823147485284608 2404.2323147485285517 1684.4489986494745608 1833.5989986494746518
38 6839.2610178665308922 6988.4110178665305284 1684.4489986494745608 1833.5989986494746518
39 19437.7045454128856363 19586.8545454128870915 1684.4489986494745608 1833.5989986494746518
40 2992.9296859572036738 3142.0796859572037647 1684.4489986494745608 1833.5989986494746518
41 1085.8076744094976220 1234.9576744094977130 1085.8076744094976220 1234.9576744094977130
42 690.1392369692346165 839.2892369692345937 690.1392369692346165 839.2892369692345937
43 44563.4805116026327596 44712.6305116026342148 690.1392369692346165 839.2892369692345937
44 1346.3750737422310522 1495.5250737422311431 690.1392369692346165 839.2892369692345937
45 7592.5257378765472822 7741.6757378765469184 690.1392369692346165 839.2892369692345937
46 63795.0428616977151250 63944.1928616977165802 690.1392369692346165 839.2892369692345937
47 1034.7227600070789322 1183.8727600070790231 690.1392369692346165 839.2892369692345937
48 18955.7202479816733103 19104.8702479816747655 690.1392369692346165 839.2892369692345937
49 4162.6889393098745131 4311.8389393098741493 690.1392369692346165 839.2892369692345937
50 11701.2505993921095069 11850.4005993921091431 690.1392369692346165 839.2892369692345937
51 1391.3525078054381083 1540.5025078054381993 690.1392369692346165 839.2892369692345937
52 79835.0299270761170192 79984.1799270761111984 690.1392369692346165 839.2892369692345937
53 2440.9433713839703159 2590.0933713839704069 690.1392369692346165 839.2892369692345937
54 50264.2616044316018815 50413.4116044316033367 690.1392369692346165 839.2892369692345937
55 68242.3195792131446069 68391.4695792131387861 690.1392369692346165 839.2892369692345937
56 3136.1760417173109090 3285.3260417173110000 690.1392369692346165 839.2892369692345937
57 17757.4853357559659344 17906.6353357559673896 690.1392369692346165 839.2892369692345937
58 1642.5450265204474363 1791.6950265204475272 690.1392369692346165 839.2892369692345937
59 1405.8651498944475406 1555.0151498944476316 690.1392369692346165 839.2892369692345937
60 31119.1318042735510971 31268.2818042735525523 690.1392369692346165 839.2892369692345937
61 129209.4847779750562040 129358.6347779750503832 690.1392369692346165 839.2892369692345937
62 7780.4528012398141072 7929.6028012398137435 690.1392369692346165 839.2892369692345937
63 228255.7337233113648836 228404.8837233113590628 690.1392369692346165 839.2892369692345937
64 3544.3123587140366908 3693.4623587140367817 690.1392369692346165 839.2892369692345937
65 11519.3387570442228025 11668.4887570442224387 690.1392369692346165 839.2892369692345937
