evaluations raw_y current_y raw_y_best current_y_best
1 23229175.4012045748531818 23228965.5212045758962631 23229175.4012045748531818 23228965.5212045758962631
2 35899535.3606138601899147 35899325.4806138575077057 23229175.4012045748531818 23228965.5212045758962631
3 36152983.2136115729808807 36152773.3336115702986717 23229175.4012045748531818 23228965.5212045758962631
4 14320066.6914783194661140 14319856.8114783186465502 14320066.6914783194661140 14319856.8114783186465502
5 38348393.2789272069931030 38348183.3989272043108940 14320066.6914783194661140 14319856.8114783186465502
6 18261822.0032454505562782 18261612.1232454515993595 14320066.6914783194661140 14319856.8114783186465502
7 17964082.9165341854095459 17963873.0365341864526272 14320066.6914783194661140 14319856.8114783186465502
8 15438169.1793204117566347 15437959.2993204109370708 14320066.6914783194661140 14319856.8114783186465502
9 17911237.1923094615340233 17911027.3123094625771046 14320066.6914783194661140 14319856.8114783186465502
10 14012782.8892224133014679 14012573.0092224124819040 14012782.8892224133014679 14012573.0092224124819040
11 14889564.2950001265853643 14889354.4150001257658005 14012782.8892224133014679 14012573.0092224124819040
12 17995400.4953880012035370 17995190.6153880022466183 14012782.8892224133014679 14012573.0092224124819040
13 15253796.2567156460136175 15253586.3767156451940536 14012782.8892224133014679 14012573.0092224124819040
14 13788428.0131443869322538 13788218.1331443861126900 13788428.0131443869322538 13788218.1331443861126900
15 13776997.9715670160949230 13776788.0915670152753592 13776997.9715670160949230 13776788.0915670152753592
16 12501652.1099129430949688 12501442.2299129422754049 12501652.1099129430949688 12501442.2299129422754049
17 12233127.1557849012315273 12232917.2757849004119635 12233127.1557849012315273 12232917.2757849004119635
18 13890851.6593395844101906 13890641.7793395835906267 12233127.1557849012315273 12232917.2757849004119635
19 11144401.0988710261881351 11144191.2188710253685713 11144401.0988710261881351 11144191.2188710253685713
20 11125900.1236059982329607 11125690.2436059974133968 11125900.1236059982329607 11125690.2436059974133968
21 12368713.7011537533253431 12368503.8211537525057793 11125900.1236059982329607 11125690.2436059974133968
22 13462343.7994061950594187 13462133.9194061942398548 11125900.1236059982329607 11125690.2436059974133968
23 12837362.8189419321715832 12837152.9389419313520193 11125900.1236059982329607 11125690.2436059974133968
24 11233469.4646458551287651 11233259.5846458543092012 11125900.1236059982329607 11125690.2436059974133968
25 11779648.4779346492141485 11779438.5979346483945847 11125900.1236059982329607 11125690.2436059974133968
26 11724303.5831913873553276 11724093.7031913865357637 11125900.1236059982329607 11125690.2436059974133968
27 10739902.0282194074243307 10739692.1482194066047668 10739902.0282194074243307 10739692.1482194066047668
28 12957103.0195245202630758 12956893.1395245194435120 10739902.0282194074243307 10739692.1482194066047668
29 12813785.7972925696521997 12813575.9172925688326359 10739902.0282194074243307 10739692.1482194066047668
30 12618621.3103154059499502 12618411.4303154051303864 10739902.0282194074243307 10739692.1482194066047668
31 12741687.1399312354624271 12741477.2599312346428633 10739902.0282194074243307 10739692.1482194066047668
32 12601272.0866822060197592 12601062.2066822052001953 10739902.0282194074243307 10739692.1482194066047668
33 13185644.7799214515835047 13185434.8999214507639408 10739902.0282194074243307 10739692.1482194066047668
34 12999810.3239011187106371 12999600.4439011178910732 10739902.0282194074243307 10739692.1482194066047668
35 13644378.3549927212297916 13644168.4749927204102278 10739902.0282194074243307 10739692.1482194066047668
36 12016082.8571617454290390 12015872.9771617446094751 10739902.0282194074243307 10739692.1482194066047668
37 13839166.7981181256473064 13838956.9181181248277426 10739902.0282194074243307 10739692.1482194066047668
38 12532062.2295155543833971 12531852.3495155535638332 10739902.0282194074243307 10739692.1482194066047668
39 11676847.5109719187021255 11676637.6309719178825617 10739902.0282194074243307 10739692.1482194066047668
40 12011086.1674426086246967 12010876.2874426078051329 10739902.0282194074243307 10739692.1482194066047668
41 11722895.9942422583699226 11722686.1142422575503588 10739902.0282194074243307 10739692.1482194066047668
42 12462717.4484292212873697 12462507.5684292204678059 10739902.0282194074243307 10739692.1482194066047668
43 11816583.9588729925453663 11816374.0788729917258024 10739902.0282194074243307 10739692.1482194066047668
44 11830520.7192276231944561 11830310.8392276223748922 10739902.0282194074243307 10739692.1482194066047668
45 13061294.6476183775812387 13061084.7676183767616749 10739902.0282194074243307 10739692.1482194066047668
46 11107005.0662682242691517 11106795.1862682234495878 10739902.0282194074243307 10739692.1482194066047668
47 11341240.6152867265045643 11341030.7352867256850004 10739902.0282194074243307 10739692.1482194066047668
48 11353790.5398316308856010 11353580.6598316300660372 10739902.0282194074243307 10739692.1482194066047668
49 11729023.5544550083577633 11728813.6744550075381994 10739902.0282194074243307 10739692.1482194066047668
50 11759800.5433414243161678 11759590.6633414234966040 10739902.0282194074243307 10739692.1482194066047668
51 10098622.5528206769376993 10098412.6728206761181355 10098622.5528206769376993 10098412.6728206761181355
52 12451858.0626414176076651 12451648.1826414167881012 10098622.5528206769376993 10098412.6728206761181355
53 12518392.3666726965457201 12518182.4866726957261562 10098622.5528206769376993 10098412.6728206761181355
54 12402237.6922187916934490 12402027.8122187908738852 10098622.5528206769376993 10098412.6728206761181355
55 13763354.2847965434193611 13763144.4047965425997972 10098622.5528206769376993 10098412.6728206761181355
56 12181265.1362617965787649 12181055.2562617957592010 10098622.5528206769376993 10098412.6728206761181355
57 11674152.9248486105352640 11673943.0448486097157001 10098622.5528206769376993 10098412.6728206761181355
58 12698857.8039517384022474 12698647.9239517375826836 10098622.5528206769376993 10098412.6728206761181355
59 10195885.1937178187072277 10195675.3137178178876638 10098622.5528206769376993 10098412.6728206761181355
60 13348705.4150243755429983 13348495.5350243747234344 10098622.5528206769376993 10098412.6728206761181355
61 13001977.3975576329976320 13001767.5175576321780682 10098622.5528206769376993 10098412.6728206761181355
62 13301650.3317886628210545 13301440.4517886620014906 10098622.5528206769376993 10098412.6728206761181355
63 12987857.7422164026647806 12987647.8622164018452168 10098622.5528206769376993 10098412.6728206761181355
64 14052937.3579915314912796 14052727.4779915306717157 10098622.5528206769376993 10098412.6728206761181355
65 11087721.8234584890305996 11087511.9434584882110357 10098622.5528206769376993 10098412.6728206761181355
66 12923311.0246414486318827 12923101.1446414478123188 10098622.5528206769376993 10098412.6728206761181355
67 14260162.8336344771087170 14259952.9536344762891531 10098622.5528206769376993 10098412.6728206761181355
68 18784691.9885782301425934 18784482.1085782311856747 10098622.5528206769376993 10098412.6728206761181355
69 12271094.7739269714802504 12270884.8939269706606865 10098622.5528206769376993 10098412.6728206761181355
70 13812901.7836899552494287 13812691.9036899544298649 10098622.5528206769376993 10098412.6728206761181355
71 14174901.3832518644630909 14174691.5032518636435270 10098622.5528206769376993 10098412.6728206761181355
72 11848692.5010313428938389 11848482.6210313420742750 10098622.5528206769376993 10098412.6728206761181355
73 14375414.4726423546671867 14375204.5926423538476229 10098622.5528206769376993 10098412.6728206761181355
74 12183705.1816811598837376 12183495.3016811590641737 10098622.5528206769376993 10098412.6728206761181355
75 11494184.1161040291190147 11493974.2361040282994509 10098622.5528206769376993 10098412.6728206761181355
76 12953898.0362817700952291 12953688.1562817692756653 10098622.5528206769376993 10098412.6728206761181355
77 15879996.8713241256773472 15879786.9913241248577833 10098622.5528206769376993 10098412.6728206761181355
78 12899199.7907721512019634 12898989.9107721503823996 10098622.5528206769376993 10098412.6728206761181355
79 11039983.9784726705402136 11039774.0984726697206497 10098622.5528206769376993 10098412.6728206761181355
80 13459396.7189487013965845 13459186.8389487005770206 10098622.5528206769376993 10098412.6728206761181355
81 4617919.6008433885872364 4617709.7208433886989951 4617919.6008433885872364 4617709.7208433886989951
82 14151095.2745993435382843 14150885.3945993427187204 4617919.6008433885872364 4617709.7208433886989951
83 14173176.1358266491442919 14172966.2558266483247280 4617919.6008433885872364 4617709.7208433886989951
84 12689954.7560197170823812 12689744.8760197162628174 4617919.6008433885872364 4617709.7208433886989951
85 10085634.0258239209651947 10085424.1458239201456308 4617919.6008433885872364 4617709.7208433886989951
86 20067205.1216401346027851 20066995.2416401356458664 4617919.6008433885872364 4617709.7208433886989951
87 9930556.4670243598520756 9930346.5870243590325117 4617919.6008433885872364 4617709.7208433886989951
88 10412340.3868373222649097 10412130.5068373214453459 4617919.6008433885872364 4617709.7208433886989951
89 12180843.8858287539333105 12180634.0058287531137466 4617919.6008433885872364 4617709.7208433886989951
90 11261746.7563179060816765 11261536.8763179052621126 4617919.6008433885872364 4617709.7208433886989951
91 10815767.5197674464434385 10815557.6397674456238747 4617919.6008433885872364 4617709.7208433886989951
92 15724855.4706916008144617 15724645.5906915999948978 4617919.6008433885872364 4617709.7208433886989951
93 11466541.5713206026703119 11466331.6913206018507481 4617919.6008433885872364 4617709.7208433886989951
94 11612895.3416535090655088 11612685.4616535082459450 4617919.6008433885872364 4617709.7208433886989951
95 13554648.5342444032430649 13554438.6542444024235010 4617919.6008433885872364 4617709.7208433886989951
96 12099424.9560392685234547 12099215.0760392677038908 4617919.6008433885872364 4617709.7208433886989951
97 12709969.0885459091514349 12709759.2085459083318710 4617919.6008433885872364 4617709.7208433886989951
98 10919717.9494402520358562 10919508.0694402512162924 4617919.6008433885872364 4617709.7208433886989951
99 19386762.6953406631946564 19386552.8153406642377377 4617919.6008433885872364 4617709.7208433886989951
100 17382210.0889013707637787 17382000.2089013718068600 4617919.6008433885872364 4617709.7208433886989951
101 9269467.4367905333638191 9269257.5567905325442553 4617919.6008433885872364 4617709.7208433886989951
102 15189084.1913701780140400 15188874.3113701771944761 4617919.6008433885872364 4617709.7208433886989951
103 13102881.6890140771865845 13102671.8090140763670206 4617919.6008433885872364 4617709.7208433886989951
104 10949516.6921977754682302 10949306.8121977746486664 4617919.6008433885872364 4617709.7208433886989951
105 17257532.4542118608951569 17257322.5742118619382381 4617919.6008433885872364 4617709.7208433886989951
106 11924535.8156528715044260 11924325.9356528706848621 4617919.6008433885872364 4617709.7208433886989951
107 10263915.7348335124552250 10263705.8548335116356611 4617919.6008433885872364 4617709.7208433886989951
108 8279479.7303223200142384 8279269.8503223201259971 4617919.6008433885872364 4617709.7208433886989951
109 7675251.0016466453671455 7675041.1216466454789042 4617919.6008433885872364 4617709.7208433886989951
110 8520720.4968865048140287 8520510.6168865039944649 4617919.6008433885872364 4617709.7208433886989951
111 8777625.0053324103355408 8777415.1253324095159769 4617919.6008433885872364 4617709.7208433886989951
112 9606600.8987624384462833 9606391.0187624376267195 4617919.6008433885872364 4617709.7208433886989951
113 7921429.5102292168885469 7921219.6302292170003057 4617919.6008433885872364 4617709.7208433886989951
114 9569845.8633589260280132 9569635.9833589252084494 4617919.6008433885872364 4617709.7208433886989951
115 10815873.8176797814667225 10815663.9376797806471586 4617919.6008433885872364 4617709.7208433886989951
116 12101440.5693525318056345 12101230.6893525309860706 4617919.6008433885872364 4617709.7208433886989951
117 8724458.9603504352271557 8724249.0803504344075918 4617919.6008433885872364 4617709.7208433886989951
118 10656148.5538020115345716 10655938.6738020107150078 4617919.6008433885872364 4617709.7208433886989951
119 10626402.3327507060021162 10626192.4527507051825523 4617919.6008433885872364 4617709.7208433886989951
120 8034511.6739613004028797 8034301.7939613005146384 4617919.6008433885872364 4617709.7208433886989951
121 12571819.2504191603511572 12571609.3704191595315933 4617919.6008433885872364 4617709.7208433886989951
122 8728234.6464842669665813 8728024.7664842661470175 4617919.6008433885872364 4617709.7208433886989951
123 10283665.4481066726148129 10283455.5681066717952490 4617919.6008433885872364 4617709.7208433886989951
124 8194750.5848736362531781 8194540.7048736363649368 4617919.6008433885872364 4617709.7208433886989951
